Run,Count,Cheat,Terminal,Size,Depth,Speed,Angle,Reward,Gain,From Start,To Middle,Distracted,Time,Duration,Optimal,Combined,Agent,Driver
1,61,0,0,6,1,16.3375434752,0.0090352056,57.0665713862,0.9868428747,270.6821594238,0.0571166984,1,19.7879999999,23.6959999809,0.1647439744,-1.0,-1.0,0.0
1,62,0,0,6,1,16.3199310336,0.0947205568,57.9369315801,0.8703601938,272.3374328613,0.0121093746,1,19.8899999999,23.6959999809,0.0172559712,0.5000000000,0.5000000000,0.0
1,63,0,0,6,1,16.2226295552,0.0260781360,58.8994258290,0.9624942489,273.9974975585,0.0120402015,1,19.9919999999,23.6959999809,0.1809029248,1.0,1.0,0.0
1,64,0,0,6,1,16.2726879232,0.1355028608,59.7192792286,0.8198533995,275.6443176269,0.0519348159,1,20.0939999999,23.6959999809,0.0498055712,-1.0,-1.0,0.0
1,65,0,0,11,1,16.1399421696,0.1663722752,60.5028606416,0.7835814130,277.2861022949,0.1345092803,1,20.1959999999,23.6959999809,0.2587913984,-1.0,-1.0,0.0
1,66,0,0,9,1,15.9043293184,0.0957795136,61.3718708249,0.8690101832,278.9082031250,0.1655456572,1,20.2979999999,23.6959999809,0.3177476352,-1.0,-1.0,0.0
1,67,0,0,6,1,15.9236269056,0.0007020607,62.3708422236,0.9989713987,280.5167846679,0.1362101286,1,20.3999999999,23.6959999809,0.1829253888,0.5000000000,0.5000000000,0.0
1,68,0,0,6,1,16.0908565504,0.0001446567,63.3706301979,0.9997879743,282.1404724121,0.0980509445,1,20.5019999999,23.6959999809,0.0013408372,0.0,0.0,0.0
1,69,0,0,6,1,16.2681159936,0.0121730904,64.3529442808,0.9823140828,283.7845458984,0.0694742873,1,20.6039999999,23.6959999809,0.0002762740,0.0,0.0,0.0
1,70,0,0,6,1,16.2856273664,0.0249877536,65.3169781733,0.9640338924,285.4407043457,0.0353719070,1,20.7059999999,23.6959999809,0.0232488880,0.5000000000,0.5000000000,0.0
1,71,0,0,6,1,16.3524112640,0.0687904128,66.2210577622,0.9040795889,287.1013488769,0.0222045890,1,20.8079999999,23.6959999809,0.0477230912,1.0,1.0,0.0
1,72,0,0,6,1,16.4551410688,0.0010379236,67.2195374566,0.9984796944,288.7710876464,0.0246744789,1,20.9099999999,23.6959999809,0.1313800064,0.0,0.0,0.0
1,73,0,0,6,1,16.4704971264,0.0169191920,68.1950411274,0.9755036707,290.4507751464,0.0259684249,1,21.0119999999,23.6959999809,0.0019822880,0.5000000000,0.5000000000,0.0
1,74,0,0,6,1,16.5338077696,0.0470251072,69.1284305764,0.9333894489,292.1342468261,0.0512817390,1,21.1139999999,23.6959999809,0.0323132768,1.0,1.0,0.0
1,75,0,0,6,1,16.5912704512,0.0324708512,70.0819475194,0.9535169430,293.8213195800,0.0238484703,1,21.2159999999,23.6959999809,0.0898113344,-1.0,-1.0,0.0
1,76,0,0,6,1,16.5571575296,0.0038445392,71.0763277703,0.9943802509,295.5098571777,0.0137532548,1,21.3179999999,23.6959999809,0.0620147584,0.5000000000,0.5000000000,0.0
1,77,0,0,6,1,16.6187649024,0.0374626304,72.0228930055,0.9465652351,297.2022094726,0.0345662422,1,21.4199999999,23.6959999809,0.0073425288,1.0,1.0,0.0
1,78,0,0,6,1,16.6728496640,0.0424220576,72.9626017771,0.9397087715,298.8968200683,0.0051269531,1,21.5219999999,23.6959999809,0.0715483520,-1.0,-1.0,0.0
1,79,0,0,6,1,16.4662342144,0.0030036210,73.9582085343,0.9956067571,300.5867004394,0.0045288084,1,21.6239999999,23.6959999809,0.0810201536,-1.0,-1.0,0.0
1,80,0,0,6,1,16.4595375104,0.1042209856,74.8165317486,0.8583232143,302.2571716308,0.0463867187,1,21.7259999999,23.6959999809,0.0057364936,0.5000000000,0.5000000000,0.0
1,81,0,0,6,1,16.3544998144,0.0582176768,75.7347321415,0.9182003928,303.9326171875,0.0764933302,1,21.8279999999,23.6959999809,0.1990474112,1.0,1.0,0.0
1,82,0,0,6,1,16.3927345152,0.0708568704,76.6360772691,0.9013451276,305.5962829589,0.0261555984,1,21.9299999999,23.6959999809,0.1111875712,-1.0,-1.0,0.0
1,83,0,0,6,1,16.2542590976,0.0608343360,77.5507624828,0.9146852136,307.2590942382,0.0237060543,1,22.0319999999,23.6959999809,0.1353266560,-1.0,-1.0,0.0
1,84,0,0,6,1,16.2759571200,0.0315259552,78.5056010530,0.9548385702,308.9113464355,0.0101399738,1,22.1339999999,23.6959999809,0.1161850240,0.5000000000,0.5000000000,0.0
1,85,0,0,6,1,16.2852516096,0.0136078128,79.4858513840,0.9802503309,310.5704345703,0.0086425784,1,22.2359999999,23.6959999809,0.0602101376,0.5000000000,0.5000000000,0.0
1,86,0,0,6,1,16.3747863808,0.0881242176,80.3646682507,0.8788168666,312.2326965332,0.0547770187,1,22.3379999999,23.6959999809,0.0259890048,-1.0,-1.0,0.0
1,87,0,0,6,1,16.1528739968,0.0212437152,81.3340075734,0.9693393226,313.8885498046,0.0614746101,1,22.4399999999,23.6959999809,0.1683048448,-1.0,-1.0,0.0
1,88,0,0,6,1,16.1749496448,0.1098388992,82.1852914077,0.8512838342,315.5250244140,0.0030192057,1,22.5419999999,23.6959999809,0.0405725056,0.5000000000,0.5000000000,0.0
1,89,0,0,6,1,16.0933609024,0.0876804288,83.0646801585,0.8793887508,317.1671752929,0.0593098960,1,22.6439999999,23.6959999809,0.2097768320,1.0,1.0,0.0
